,QCode,SolutionID,timeago,UserID,Status,TimeTaken,MemTaken,SolutionUrl,Solutions
856,DELISH,S3004417,06:28 AM 23/11/13,/users/daneel,accepted,1.81,6.2M,/viewplaintext/3004417,"
import operator
import sys

class Main:
  def __init__( self ):
    data = list( map( int, sys.stdin.buffer.read( ).split( ) ) )

    count = data[ 0 ]
    index = 1

    factory = [ ]
    append = factory.append

    for _index in range( count ):
      size = data[ index ]
      values = data[ index + 1 : index + 1 + size ]
      index += 1 + size

      positiveForward = [ item for item in values ]
      negativeForward = [ -item for item in positiveForward ]

      positiveBackward = positiveForward[ : : -1 ]
      negativeBackward = negativeForward[ : : -1 ]

      spam = max( map( abs, map( operator.add, self.__partials( positiveForward ), self.__partials( negativeBackward )[ : : -1 ] ) ) )
      egg = max( map( abs, map( operator.add, self.__partials( negativeForward ), self.__partials( positiveBackward )[ : : -1] ) ) )

      append( str( max( spam, egg ) ).encode( ) )
      append( b""\n"" )

    sys.stdout.buffer.write( b"""".join( factory ) )

  def __partials( self, array ):
    result = [ ]

    best = array[ 0 ]
    accumulated = 0

    for item in array[ : -1 ]:
      if accumulated > 0:
        accumulated = 0

      accumulated += item
      best = min( best, accumulated )

      result.append( best )

    return result

if __name__ == ""__main__"":
  Main( )


"
857,DELISH,S3004418,06:38 AM 23/11/13,/users/daneel,accepted,1.79,6.1M,/viewplaintext/3004418,"
import operator
import sys

class Main:
  def __init__( self ):
    data = list( map( int, sys.stdin.buffer.read( ).split( ) ) )

    count = data[ 0 ]
    index = 1

    factory = [ ]
    append = factory.append

    for _index in range( count ):
      size = data[ index ]

      positive = data[ index + 1 : index + 1 + size ]
      negative = [ -item for item in positive ]

      spam = max( map( abs, map( operator.add, self.__partials( iter( positive ) ), reversed( self.__partials( reversed( negative ) ) ) ) ) )
      egg = max( map( abs, map( operator.add, self.__partials( iter( negative ) ), reversed( self.__partials( reversed( positive ) ) ) ) ) )

      append( str( max( spam, egg ) ).encode( ) )
      append( b""\n"" )

      index += 1 + size

    sys.stdout.buffer.write( b"""".join( factory ) )

  def __partials( self, iterable ):
    result = [ ]

    best = next( iterable )
    accumulated = best

    result.append( best )

    for item in iterable:
      if accumulated > 0:
        accumulated = 0

      accumulated += item
      best = min( best, accumulated )

      result.append( best )

    del result[ -1 ]

    return result

if __name__ == ""__main__"":
  Main( )


"
858,DESTROY,S10142256,08:31 PM 22/05/16,/users/rohan123,accepted,1.08,8.6M,/viewplaintext/10142256,"
import heapq
for _ in range(int(input())):
  n = int(input())
  a = [int(x) for x in input().split()]
  d = {}
  for i in a:
    d[i] = d.setdefault(i,0) - 1
  hp = []
  for i in d:
    heapq.heappush(hp,(d[i],i))
  ans = 0
  while len(hp) > 1:
    x = heapq.heappop(hp)
    y = heapq.heappop(hp)
    ans += 1
    if x[0]+1 < 0: heapq.heappush(hp,(x[0]+1,x[1]))
    if y[0]+1 < 0: heapq.heappush(hp,(y[0]+1,y[1]))

  if len(hp) == 1:
    x = heapq.heappop(hp)
    ans += (-x[0])
  print(ans)

"
859,DEVJERRY,S7267639,02:36 PM 22/06/15,/users/parichayawalia,accepted,0.04,8.5M,/viewplaintext/7267639,"
t=int(input())
x=[]
while t>0:
    x=input().split("" "")
    n=int(x[0])
    sx,sy=int(x[1]), int(x[2])
    ex,ey=int(x[3]), int(x[4])
    bx,by=int(x[5]), int(x[6])
    if sx==ex and sx==bx :#same x coord
        if (sy<by and by< ey ) or (ey<by and by < sy):
            ans= max(sy,ey)-min(sy,ey)+2
        else:
            ans = max(sy,ey)-min(sy,ey)
    elif sy==ey and sy==by :#same y coord
        if (sx<bx and bx< ex ) or (ex<bx and bx < sx):
            ans= max(sx,ex)-min(sx,ex)+2
        else:
            ans= max(sx,ex)-min(sx,ex)
    else:
        ans= max(sx,ex)-min(sx,ex)+max(sy,ey)-min(sy,ey)
    print(ans)

    t-=1


"
860,DIGJUMP,S4106856,08:57 PM 16/06/14,/users/thegreyd,accepted,0.31,5.7M,/viewplaintext/4106856,"
seq=[int(x) for x in input().strip()]
n=len(seq)

if(n==1):
  print(0)
elif(n==2):
  print(1)
else:
  same=[ [] for _ in range(10)]
  cost_arr=[ 0.5 for _ in range(n)]
  bool_arr=[ False for _ in range(10)]

  for index in range(n):
    same[seq[index]].append(index)

  cost_arr[n-1]=0
  mark_list=[n-1]

  k=1
  while(cost_arr[0]==0.5 and len(mark_list)!=0):
    local_list=[]
    for index in mark_list:
      num=seq[index]

      if(index+1<n and cost_arr[index+1]==0.5):
        cost_arr[index+1]=k
        local_list.append(index+1)

      if(index>0 and cost_arr[index-1]==0.5):
        cost_arr[index-1]=k
        local_list.append(index-1)

      if not bool_arr[num]:
        for duplicate in same[num]:
          if(cost_arr[duplicate]==0.5):
            cost_arr[duplicate]=cost_arr[index]+1
            local_list.append(duplicate)

        bool_arr[num]=True

    mark_list=local_list
    k+=1

  print(cost_arr[0])

"
861,DIGJUMP,S9681944,01:34 AM 16/03/16,/users/tuco,accepted,0.58,11.4M,/viewplaintext/9681944,"
from heapq import *

S = input().strip()
N = len(S)
graph = [[] for i in range(N + 10)]

for i in range(N):
    if i == 0:
        graph[i].append((1, i + 1))
    elif i == N - 1:
        graph[i].append((1, i - 1))
    else:
        graph[i].append((1, i + 1))
        graph[i].append((1, i - 1))

    # make dummy connections
    dummy_node = N + int(S[i])
    graph[i].append((0.5, dummy_node))
    graph[dummy_node].append((0.5, i))

def dijkstra(s):
    q = [(0, s)]
    dist[s] = 0

    while q:
        d, u = heappop(q)
        if d <= dist[u]:
            for w, v in graph[u]:
                if dist[v] > dist[u] + w:
                    dist[v] = dist[u] + w
                    heappush(q, (dist[v], v))

inf = 1 << 64 - 1
dist = [inf for _ in range(N + 10)]
dijkstra(0)
print(int(dist[N - 1]))


"
862,DIRECTI,S10154898,05:20 PM 24/05/16,/users/vital_bullet,accepted,0.02,8.5M,/viewplaintext/10154898,"
#directi
def main():
    from sys import stdin,stdout
    for _ in range(int(stdin.readline())):
        d=[]
        l=[]
        for k in range(int(stdin.readline())):
            s=stdin.readline().strip()
            s=s.split(' ',2)
            d.append(s[0])
            l.append(s[2])
        l.reverse()
        d.reverse()
        d=['Begin']+d[:-1]
        for element in range(len(d)):
            if d[element] == 'Left':
                d[element]='Right'
            elif d[element]=='Right':
                d[element]='Left'
            stdout.write(d[element]+' on '+l[element]+'\n')
if __name__ == '__main__':
    main()


"
863,DIRECTI,S10632653,01:26 AM 28/06/16,/users/rishab_08,accepted,0.02,8.5M,/viewplaintext/10632653,"
def direction():
  t=int(input());
  while(t):
    n=int(input());
    str=input();
    dir=[];
    road_id=[];
    road_id.append(str[9:]);
    for a in range(1,n):
      str=input();
      if(str[0]=='R'):
        dir.append(""Left on "");
        road_id.append(str[9:]);
      elif(str[0]=='L'):
        dir.append(""Right on "");
        road_id.append(str[8:]);
    dir.append(""Begin on "");
    for i in range(n-1,-1,-1):
      print(dir[i],end="""");
      print(road_id[i]);
    t-=1;
direction();

"
864,DIRECTI,S10859914,02:27 PM 20/07/16,/users/yash14123,accepted,0.02,8.5M,/viewplaintext/10859914,"
def direction():
  t=int(input());
  while(t):
    n=int(input());
    str=input();
    dir=[];
    road_id=[];
    road_id.append(str[9:]);
    for a in range(1,n):
      str=input();
      if(str[0]=='R'):
        dir.append(""Left on "");
        road_id.append(str[9:]);
      elif(str[0]=='L'):
        dir.append(""Right on "");
        road_id.append(str[8:]);
    dir.append(""Begin on "");
    for i in range(n-1,-1,-1):
      print(dir[i],end="""");
      print(road_id[i]);
    t-=1;
direction();

"
865,DIRECTI,S1647845,12:29 PM 24/12/12,/users/ankurankan,accepted,0.02,5.6M,/viewplaintext/1647845,"
for z in range(int(input())):
  path = []
  N = int(input())
  path.append([0,input()[9:]])
  for x in range(1,N):
    temp = input()
    if temp[0] == 'L':
      path.append([0,temp[8:]])
      path[x-1][0] = ""Right""
    else:
      path.append([0,temp[9:]])
      path[x-1][0] = ""Left""
  path[-1][0] = ""Begin""
  for i in range(N-1,-1,-1):
    print(path[i][0] + "" on "" + path[i][1])

"
866,DIRECTI,S1803143,12:35 PM 07/02/13,/users/geeniuss01,accepted,0.02,5.6M,/viewplaintext/1803143,"
# CodeChef
# Reverse Directions
import re


T=int(input())
if T>=1 and T<=15:
    drc=T*[None]
    for i in range(T):
        N=int(input())
        if N>=2 and N<=40:
            drc[i]=N*[None]
            for j in range(N):
                drc[i][j]=input()
    #print(drc)
    for i in range(len(drc)):
        for j in reversed(range(len(drc[i]))):
            st=drc[i][j]
            if j == (len(drc[i])-1):
                print('Begin',st[st.find('on'):])
            elif 'Left' in drc[i][j+1]:
                print('Right',st[st.find('on'):])
            elif 'Right' in drc[i][j+1]:
               print('Left',st[st.find('on'):])
            else:
                print(st)

        print()


"
867,DIRECTI,S2345820,05:31 PM 09/07/13,/users/parag1,accepted,0.01,5.6M,/viewplaintext/2345820,"
for i in range(int(input())):
    n=int(input());s=[];x=[];y=[];u=[];t=[]
    for j in range(n):
        s.append(input())
        t.append(s[j][0])
        if s[j][0]=='L':
            u.append(s[j][5:])
        else:
            u.append(s[j][6:])
    x.append('Begin')
    y=x+t[::-1][:n-1]
    for k in range(n):
        if y[k]=='L':
            print('Right '+u[::-1][k])
        elif y[k]=='Begin':
            print(y[k]+' '+u[::-1][k])
        else:
            print('Left '+u[::-1][k])
    print(' ')

"
868,DIRECTI,S3333340,11:39 AM 04/02/14,/users/bayko,accepted,0.02,5.6M,/viewplaintext/3333340,"
for i in range(int(input())):
    directions = []
    road = []
    for i in range(int(input())):
        text = input().split()
        #print(text, ""text"")
        directions.append(text[0])
        del text[0]
        del text[0]
        #print(text, ""del"")
        i = 0
        if(len(text) == 1):
            road.append(text[0])
        elif (len(text) == 2):
            road.append(str(text[0] + "" ""  + text[1]))
        else:
            i = 0
            string = """"
            while(i<len(text)-1):
                string += text[i]
                string += "" ""
                i+=1
            string+= text[i]
            road.append(string)
    #print(road)
    del directions[0]
    directions.reverse()
    directions.insert(0, ""Begin"")
    i = 0
    road.reverse()
    while i< len(directions):
        j = ""Begin""
        if directions[i] == ""Left"":
            j = ""Right""
        elif directions[i] == ""Right"":
            j = ""Left""
        print(j + "" on "" + road[i])
        i+=1

"
869,DIRECTI,S4905179,08:51 PM 27/09/14,/users/ha13123007,accepted,0.02,5.6M,/viewplaintext/4905179,"
for i in range(int(input())):
    n=int(input());s=[];x=[];y=[];u=[];t=[]
    for j in range(n):
        s.append(input())
        t.append(s[j][0])
        if s[j][0]=='L':
            u.append(s[j][5:])
        else:
            u.append(s[j][6:])
    x.append('Begin')
    y=x+t[::-1][:n-1]
    for k in range(n):
        if y[k]=='L':
            print('Right '+u[::-1][k])
        elif y[k]=='Begin':
            print(y[k]+' '+u[::-1][k])
        else:
            print('Left '+u[::-1][k])
    print(' ')

"
870,DIRECTI,S5601597,04:42 PM 15/12/14,/users/kishu96,accepted,0.01,5.6M,/viewplaintext/5601597,"
def main():
    for T in range(int(input())):
        N=int(input())
        directions=[]
        roads=[]
        for i in range(N):
            instruction=input().split(' on ')
            roads.append(instruction[1])
            directions.append(instruction[0])
        directions=directions[1:]+['Begin']
        for i in range(N):
            d=directions[N-1-i]
            if d[0]=='L':
                d='Right'
            elif d[0]=='R':
                d='Left'
            print(d+' on '+roads[N-1-i])
        print()
main()

"
871,DIRECTI,S7063228,09:32 PM 01/06/15,/users/prashant_pk,accepted,0.02,8.5M,/viewplaintext/7063228,"
n = int(input())
while(n != 0):
    n = n-1
    a = int(input())
    c = a
    r = [""Yes""]*(a)
    while(a != 0):
        a = a - 1
        r[a] = input()
    s = [""No""]*c
    while (c != 0):
        c = c-1
        s[c] = (r[c])[0]
    s.reverse()
    d = len(s)
    k = d
    while(d != 1):
        d = d-1
        if ((s[d]) == 'R'):
            s[d] = 'L'
        else:
            s[d] = 'R'
    q = (s[1:k])
    q.reverse()
    if((r[a])[0] == 'L'):
        print ('Begin'+ r[a][4:])
    else:
        print ('Begin'+ r[a][5:])
    w = 1
    while (w != k):
        if (r[w][0] == 'L'):
            if (q[w-1] == 'L'):
                print (r[w])
            else :
                print ('Right' + r[w][4:])
        else :
            if (r[w][0] == 'R'):
                if (q[w-1] == 'R'):
                    print (r[w])
                else :
                    print ('Left' + r[w][5:])
            else:
                if (q[w-1] == 'L'):
                    print ('Left' + r[w][5:])
                else:
                    print ('Right' + r[w][5:])
        w = w + 1
    print()


"
872,DIRECTI,S7280901,02:50 PM 25/06/15,/users/raunak9994,accepted,0.02,8.5M,/viewplaintext/7280901,"
t = int( input() )
for z in range(t):
  length = int (input())
  direction = []
  road = []
  for i in range(length):
    instruction = input().split(' on ')
    road.append(instruction[1])
    direction.append(instruction[0])
  direction = direction[1:] + ['Begin']
  for i in range(length):
    new_direction = direction[length-1-i]
    if (new_direction[0] == 'L'):
      new_direction = ""Right""
    elif(new_direction[0] == 'R'):
      new_direction = ""Left""
    print (new_direction + ' on ' + road[length-1-i])
  print ()

"
873,DIRECTI,S7281597,06:05 PM 25/06/15,/users/ashud1,accepted,0.02,8.5M,/viewplaintext/7281597,"
case=int(input())
result=[]
while(case>0):
    n=int(input())
    st=[]
    result=[]
    l=""""
    st.append(input())
    for i in range(1,n):
        p1=""""
        p2=""""
        l=""""
        X=""""
        st.append(input())
        p1=st[i-1].split("" "")
        p2=st[i].split("" "")
        #print(p2[0])
        if(""Right"" in p2[0]):
            temp=""Left""
        else:
            temp=""Right""
        for j in p1[1:]:
            l=l+"" ""+j
        st1=temp+l
        result.append(st1)
        if(i==n-1):
            L=""""
            for j in p2[1:]:
                L=L+"" ""+j
            X=""Begin""+L
            result.append(X)
    for K in range(n-1,-1,-1):
        print(result[K])
    case=case-1
    if(case!=0):
        print("""")



"
874,DIRECTI,S7849481,01:13 AM 18/08/15,/users/varuag,accepted,0.02,8.5M,/viewplaintext/7849481,"
__author__ = 'gauravjain'
import re
T = int(input())
reverse = {""Begin"": ""Begin"", ""Right"": ""Left"", ""Left"": ""Right""}
pattern = '(\w+)\son\s(.+)'
program = re.compile(pattern)

for i in range(T):
    N = int(input())
    directions = []
    for j in range(N):
        directions.append(program.split(input()))
    print('Begin on ' + directions[-1][2])
    for j in range(N-2, -1, -1):
        print(reverse[directions[j+1][1]] + ' on ' + directions[j][2])



"
875,DIRECTI,S7985507,04:17 PM 02/09/15,/users/pyc1501,accepted,0.02,8.5M,/viewplaintext/7985507,"
import re
pattern = re.compile('(\w+)\son\s(.+)')
rev = {""Begin"":""Begin"", ""Left"":""Right"", ""Right"":""Left""}
for t in range(0,int(input())):
    n = int(input())
    directX = []
    for i in range(0,n):
        directX.append(pattern.split(input()))
    print('Begin on ' + directX[-1][2])
    for i in reversed(range(0,n-1)):
        print(rev[directX[i+1][1]],'on',directX[i][2])

"
876,DIRECTI,S8279382,07:11 PM 29/09/15,/users/kshitijqwerty,accepted,0.02,8.5M,/viewplaintext/8279382,"
for i in range(int(input())):
    b=[]
    f=[[""Begin""]]
    l=int(input())
    for x in range(l):
        b.append(input().split("" on ""))
    for x in range(l-1):
        if(b[-1-x][0]==""Right""):
            f.append([""Left""])
        else:
            f.append([""Right""])
    for x in range(l):
        f[x].append(b[-1-x][1])
    for x in range(l):
        print("" on "".join(f[x]))
    print(""\n"",end="""")





"
